date,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
7/31/2021,23,15,15,15,22,22,0,78,10,1013,31.375,24,12,15,0,6,14.5,20:30:00,5:23:00,16
8/1/2021,22,15,13,15,21,21,0.2,80,10,1013,46.875,24,13,15,0,4,14.5,20:29:00,5:24:00,16
8/2/2021,22,16,15,16,22,21,1.6,80,10,1015,61.875,25,14,16,0,5,11.4,20:27:00,5:26:00,16
8/3/2021,21,15,12,15,20,20,12.7,93,9.25,1014,69.875,22,15,15,0,4,10.4,20:26:00,5:27:00,16
8/4/2021,22,17,12,17,21,21,0.1,70,10,1013,61.125,24,14,17,0,5,10.4,20:24:00,5:28:00,17
8/5/2021,23,15,18,15,22,21,0.1,81,9.375,1015,58.875,24,12,15,0,5,10.4,20:23:00,5:30:00,15
8/6/2021,22,16,18,16,21,21,1.1,84,10,1007,79.625,24,15,16,0,4,10.4,20:21:00,5:31:00,16
8/7/2021,20,16,21,16,20,20,1.5,74,9.875,1007,54,20,13,16,0,5,11.4,20:19:00,5:33:00,16
8/8/2021,23,14,21,14,21,22,0.1,81,10,1016,50.125,24,12,13,0,4,13.5,20:18:00,5:34:00,15
8/9/2021,21,15,18,15,21,19,0.3,75,10,1017,45.125,23,12,14,0,5,12.4,20:16:00,5:35:00,15
8/10/2021,24,17,12,17,23,23,0.5,81,9.875,1019,60.125,25,14,17,0,5,12.4,20:14:00,5:37:00,17
8/11/2021,29,19,3,19,27,29,0,78,10,1020,24.625,29,15,19,0,7,14.5,20:13:00,5:38:00,19
8/12/2021,32,22,7,22,29,31,0,70,10,1019,12.375,32,16,22,0,7,14.5,20:11:00,5:39:00,22
8/13/2021,31,21,10,21,27,31,0,67,10,1022,8.25,31,16,21,0,7,14.5,20:09:00,5:41:00,21
8/14/2021,33,19,6,19,28,31,0,66,10,1023,4,32,14,19,0,7,14.5,20:07:00,5:42:00,19
8/15/2021,33,21,6,21,30,31,0.1,68,9.875,1019,17.375,32,15,21,0,7,14.5,20:06:00,5:44:00,22
8/16/2021,25,17,16,17,23,24,0,73,10,1020,49.75,25,12,17,0,6,11.3,20:04:00,5:45:00,17
8/17/2021,19,15,13,15,19,18,0,78,10,1021,63.625,19,12,14,0,5,10.2,20:02:00,5:46:00,15
8/18/2021,22,17,13,17,21,21,0.3,83,10,1020,87.375,24,14,17,0,4,9.1,20:00:00,5:48:00,17
8/19/2021,22,15,9,18,20,20,0,71,10,1017,75.375,23,12,18,0,4,9.9,19:58:00,5:49:00,18
8/20/2021,28,17,5,17,26,26,0,67,10,1017,11.75,27,14,17,0,6,14.1,19:57:00,5:51:00,18
8/21/2021,30,19,13,19,28,28,1.3,68,10,1016,38.375,30,16,19,0,7,13.4,19:55:00,5:52:00,20
8/22/2021,23,18,18,18,23,22,0.3,81,10,1021,59,25,15,18,0,6,11.1,19:53:00,5:53:00,19
8/23/2021,22,16,12,16,19,22,0.9,85,9,1023,80.25,25,14,16,0,5,8.7,19:51:00,5:55:00,17
8/24/2021,24,14,22,14,23,23,0,77,10,1024,16,24,12,13,0,6,13.9,19:49:00,5:56:00,15
8/25/2021,25,16,20,16,23,23,0,66,10,1023,8.875,25,11,16,0,5,13.9,19:47:00,5:58:00,17
8/26/2021,23,13,19,13,19,20,0,88,10,1020,26.875,24,13,12,0,5,13.3,19:45:00,5:59:00,14
8/27/2021,20,14,15,14,20,19,0,81,10,1022,65.25,20,11,13,0,4,12.1,19:43:00,6:00:00,15
8/28/2021,20,12,18,13,16,19,0.1,77,10,1022,72.25,20,12,12,0,5,6.7,19:41:00,6:02:00,12
8/29/2021,20,13,17,13,18,19,0,87,10,1022,73.25,20,12,12,0,5,7.9,19:39:00,6:03:00,13
8/30/2021,22,14,15,14,18,21,0,86,10,1021,78.125,24,14,14,0,5,7.9,19:37:00,6:05:00,14
8/31/2021,25,13,17,13,22,24,0,91,10,1024,32,25,12,12,0,5,11.6,19:35:00,6:06:00,14
9/1/2021,26,11,16,11,22,25,0,87,10,1026,7,26,12,10,0,5,11.6,19:33:00,6:07:00,13
9/2/2021,29,14,22,14,28,25,0,80,10,1024,0,28,12,13,0,6,11.6,19:31:00,6:09:00,15
9/3/2021,29,15,10,15,27,27,0,78,10,1020,20.125,28,13,15,0,6,11.6,19:29:00,6:10:00,16
9/4/2021,28,18,6,18,26,24,0.4,87,10,1016,63.25,28,17,18,0,6,9.1,19:27:00,6:12:00,19
9/5/2021,31,18,8,18,31,29,0,66,10,1019,18.875,30,13,18,0,7,11.6,19:25:00,6:13:00,19
9/6/2021,30,19,10,19,30,28,0,72,10,1022,14,31,16,19,0,7,11.6,19:22:00,6:14:00,20
9/7/2021,31,19,18,19,30,29,0,75,10,1022,1.625,30,15,19,0,7,11.6,19:20:00,6:16:00,20
9/8/2021,33,19,9,19,31,31,0.1,61,10,1016,17.5,32,18,19,0,7,10.3,19:18:00,6:17:00,20
9/9/2021,28,19,16,19,26,26,0.7,86,9.75,1013,68.25,28,18,19,0,5,9,19:16:00,6:19:00,20
9/10/2021,23,18,14,18,23,23,0.3,83,10,1016,76.5,25,16,18,0,5,6.5,19:14:00,6:20:00,20
9/11/2021,25,17,12,17,23,25,0,71,10,1019,31.75,25,14,17,0,5,11.6,19:12:00,6:21:00,19
9/12/2021,29,15,5,15,26,27,0,67,10,1018,4,28,10,15,0,6,11.6,19:10:00,6:23:00,16
9/13/2021,30,15,9,15,26,27,0,66,10,1018,6.125,29,12,15,0,6,11.6,19:08:00,6:24:00,17
9/14/2021,24,18,10,18,21,23,0.2,79,10,1017,46.625,25,16,18,0,5,11.6,19:05:00,6:26:00,18
9/15/2021,25,17,6,17,24,22,0.8,88,10,1014,55.375,26,17,17,0,6,7.7,19:03:00,6:27:00,18
9/16/2021,24,13,8,13,21,24,0,82,10,1020,9.5,25,11,13,0,5,11.6,19:01:00,6:28:00,14
9/17/2021,23,15,8,15,22,23,0,74,10,1017,41.625,25,12,15,0,6,7.5,18:59:00,6:30:00,16
9/18/2021,21,15,12,17,21,17,1.6,82,10,1014,45.125,21,14,17,0,5,8.9,18:57:00,6:31:00,19
9/19/2021,22,16,7,16,22,21,0.2,74,10,1016,51.875,25,12,16,0,5,8.9,18:55:00,6:33:00,17
9/20/2021,19,14,9,14,18,19,1.1,94,10,1021,67.625,19,13,13,0,4,10.2,18:52:00,6:34:00,14
9/21/2021,22,13,13,13,20,20,0,69,10,1030,21.125,24,9,12,0,5,10.2,18:50:00,6:36:00,14
9/22/2021,23,11,10,11,20,23,0,73,10,1029,3.5,24,9,11,0,5,11.6,18:48:00,6:37:00,12
9/23/2021,26,13,9,13,24,25,0,66,10,1025,1.625,25,9,13,0,6,11.6,18:46:00,6:39:00,14
9/24/2021,24,15,6,15,21,24,0,84,10,1020,25.625,25,13,15,0,6,10.2,18:44:00,6:40:00,15
9/25/2021,26,15,7,15,24,25,0,63,10,1017,19.75,26,10,15,0,6,11.6,18:42:00,6:41:00,16
9/26/2021,25,18,18,18,23,22,0,70,10,1016,45,25,13,18,0,6,8.8,18:40:00,6:43:00,19
9/27/2021,21,15,17,16,20,20,1.7,85,9.875,1026,60.625,21,14,14,0,5,8.8,18:37:00,6:44:00,17
9/28/2021,19,12,7,12,17,18,0,82,10,1025,24.125,19,9,12,0,5,11.6,18:35:00,6:46:00,12
9/29/2021,18,12,18,13,16,16,0.3,87,10,1030,29.75,18,11,11,0,5,11.6,18:33:00,6:47:00,14
9/30/2021,17,9,14,9,15,17,0,63,10,1030,33.375,17,3,9,0,4,11.6,18:31:00,6:49:00,10
10/1/2021,18,11,18,11,17,15,0.2,49,9,1024,46.125,18,11,9,0,4,8.7,18:29:00,6:50:00,11
10/2/2021,17,12,24,12,16,17,2.4,89,9.75,1016,95.375,17,14,13,0,3,5.9,18:27:00,6:52:00,13
10/3/2021,17,12,34,17,14,15,3.8,84,8,1012,71.375,17,14,11,0,3,8.7,18:25:00,6:53:00,17
10/4/2021,19,12,16,12,17,18,0,76,10,1018,23.625,19,7,10,0,5,11.6,18:23:00,6:55:00,12
10/5/2021,17,12,23,12,14,14,0.8,87,8.875,1013,57.875,17,12,10,0,4,5.8,18:21:00,6:56:00,12
10/6/2021,19,10,21,10,16,16,0,84,10,1026,41.125,19,8,8,0,3,10.2,18:19:00,6:58:00,11
10/7/2021,18,9,10,9,16,16,0,83,10,1027,22.125,18,9,9,0,4,10.1,18:17:00,6:59:00,10
10/8/2021,19,10,13,10,17,17,0,81,10,1029,4,19,8,9,0,4,11.1,18:15:00,7:01:00,11
10/9/2021,21,11,15,11,19,19,0,84,10,1027,0,21,10,10,0,5,11.1,18:13:00,7:02:00,12
10/10/2021,18,10,9,10,17,17,0,67,10,1026,7.375,18,7,9,0,4,11.1,18:11:00,7:04:00,11
10/11/2021,18,10,13,10,16,16,0,83,10,1028,27.875,18,9,9,0,4,10.1,18:09:00,7:05:00,11
10/12/2021,15,9,15,9,14,13,0.1,78,10,1028,46.25,15,8,8,0,4,7,18:07:00,7:07:00,10
10/13/2021,15,10,10,10,13,14,0,83,10,1029,52.375,15,9,9,0,3,10.1,18:05:00,7:08:00,11
10/14/2021,18,9,3,9,16,17,0,68,10,1028,9.125,18,6,9,0,4,10.9,18:03:00,7:10:00,10
10/15/2021,16,10,6,10,14,15,0,64,10,1021,47.625,16,8,10,0,4,7,18:01:00,7:11:00,11
10/16/2021,19,10,8,10,17,17,0,77,10,1022,12.875,19,9,8,0,4,8.7,17:59:00,7:13:00,12
10/17/2021,17,9,6,9,15,16,0,71,10,1021,44.25,17,5,9,0,4,5.5,17:57:00,7:14:00,10
10/18/2021,19,11,10,11,17,18,0,70,10,1022,24.875,19,8,10,0,5,8.7,17:55:00,7:16:00,12
10/19/2021,24,15,15,15,21,21,1.6,93,8.875,1020,57,25,14,15,0,4,7.1,17:53:00,7:17:00,15
10/20/2021,22,17,28,18,21,21,0.7,68,9.875,1016,57.625,25,14,18,0,5,5.5,17:51:00,7:19:00,18
10/21/2021,16,9,29,12,16,10,0.9,78,9.75,1018,62.5,16,10,10,0,3,7.1,17:49:00,7:21:00,13
10/22/2021,12,6,13,6,12,12,0,60,10,1027,31.75,12,6,5,0,3,7.1,17:48:00,7:22:00,7
10/23/2021,17,11,5,11,15,16,0,58,10,1027,32.375,17,5,11,0,3,8.7,17:46:00,7:24:00,11
10/24/2021,18,8,12,8,15,16,0,74,10,1025,4.125,18,4,6,0,4,8.7,17:44:00,7:25:00,9
10/25/2021,16,10,13,10,14,15,0,71,10,1022,79,16,9,9,0,3,3.8,17:42:00,7:27:00,10
10/26/2021,17,10,9,10,15,15,0.1,89,9.875,1024,28.375,17,9,9,0,3,8.7,17:40:00,7:28:00,10
10/27/2021,19,11,12,11,17,18,0,79,10,1025,12.5,19,10,10,0,5,8.7,17:39:00,7:30:00,11
10/28/2021,20,10,17,10,17,18,0,78,10,1021,2,20,8,9,0,5,8.7,17:37:00,7:32:00,11
10/29/2021,17,12,23,12,17,14,0.6,72,9,1011,40,17,11,10,0,4,7.1,17:35:00,7:33:00,12
10/30/2021,14,10,17,10,13,14,0.6,92,9,1008,79.625,14,12,9,0,4,3.7,17:34:00,7:35:00,10
10/31/2021,18,10,26,10,17,16,2.3,92,10,1009,66,18,15,9,0,4,7,17:32:00,7:36:00,10
11/1/2021,15,10,23,11,14,12,0.2,76,10,1005,40.875,15,8,8,0,4,7,17:30:00,7:38:00,10
11/2/2021,12,10,22,10,12,10,0.7,84,10,1003,94.375,12,7,8,0,3,3.7,17:29:00,7:40:00,10
11/3/2021,14,7,4,7,12,12,0,79,10,1007,10.75,14,5,7,0,4,8.7,17:27:00,7:41:00,8
11/4/2021,12,6,19,6,11,10,0.3,82,10,1019,48.125,12,5,5,0,3,5.4,17:25:00,7:43:00,7
11/5/2021,12,7,11,8,11,11,0,78,10,1029,60.625,12,5,6,0,3,8.7,17:24:00,7:44:00,7
11/6/2021,13,6,8,6,11,11,0,85,10,1031,38.875,13,6,5,0,2,8.7,17:22:00,7:46:00,8
11/7/2021,13,9,15,10,13,11,0,86,10,1027,56.875,13,9,8,0,4,5.3,17:21:00,7:47:00,9
11/8/2021,13,8,12,9,12,10,0,66,10,1025,46.25,13,4,8,0,3,8.7,17:19:00,7:49:00,10
11/9/2021,14,6,6,6,12,13,0,79,10,1028,3.875,14,5,6,0,4,8.7,17:18:00,7:51:00,7
11/10/2021,15,6,5,6,13,13,0,78,10,1027,0.125,15,5,6,0,4,8.7,17:17:00,7:52:00,7
11/11/2021,13,6,5,6,10,12,0,73,10,1028,23.625,13,5,6,0,3,7,17:15:00,7:54:00,7
11/12/2021,15,6,9,6,12,12,0,64,10,1023,12,15,4,5,0,4,8.7,17:14:00,7:55:00,7
11/13/2021,12,11,15,11,12,12,0.4,88,9.875,1013,83.75,12,10,9,0,3,3.6,17:13:00,7:57:00,11
11/14/2021,13,9,17,10,13,10,0,89,10,1023,69.5,13,8,9,0,3,5.3,17:11:00,7:58:00,10
11/15/2021,12,7,13,7,11,10,0,90,10,1024,31.875,12,7,5,0,2,8.7,17:10:00,8:00:00,8
11/16/2021,10,6,8,6,9,10,0,90,10,1024,58.25,10,6,4,0,3,5.2,17:09:00,8:01:00,6
11/17/2021,12,9,10,10,12,11,0,90,10,1027,69.875,12,9,8,0,3,5.2,17:08:00,8:03:00,10
11/18/2021,12,6,8,6,9,11,0,85,10,1031,63.5,12,8,6,0,3,3.4,17:07:00,8:04:00,7
11/19/2021,12,8,4,9,11,12,0,87,10,1032,79.875,12,9,10,0,4,3.4,17:06:00,8:06:00,9
11/20/2021,16,10,5,11,14,14,0,77,10,1031,32,16,9,10,0,3,8.7,17:05:00,8:07:00,12
11/21/2021,9,6,13,8,9,8,0.4,90,9.375,1019,61.875,9,7,6,0,3,3.4,17:04:00,8:09:00,7
11/22/2021,9,4,23,4,9,7,0.1,78,10,1027,15.375,9,2,0,0,2,8.7,17:03:00,8:10:00,5
11/23/2021,9,2,17,2,7,8,0,73,10,1030,0,9,3,-2,0,3,8.7,17:02:00,8:12:00,3
11/24/2021,8,3,11,3,8,6,0,82,10,1027,4.875,8,2,0,0,3,8.7,17:01:00,8:13:00,4
11/25/2021,7,2,9,2,6,7,0,87,10,1013,64.875,7,3,0,0,3,6.9,17:00:00,8:15:00,3
11/26/2021,7,4,18,4,6,6,0,89,10,1012,61.875,7,2,2,0,3,6.9,16:59:00,8:16:00,4
11/27/2021,5,4,17,4,5,5,2.3,87,7.875,992,94.375,5,3,0,0,1,3.2,16:59:00,8:17:00,5
11/28/2021,6,2,12,2,4,5,0.4,84,9,1007,56.625,6,3,0,0,1,5,16:58:00,8:19:00,3
11/29/2021,6,2,12,2,5,5,0,80,10,1019,31.5,6,0,-2,0,1,8.4,16:57:00,8:20:00,2
11/30/2021,8,2,22,2,6,8,0,79,10,1021,82,8,6,-2,0,3,3.1,16:57:00,8:21:00,2
12/1/2021,10,7,28,8,10,8,0.6,87,10,1013,90,10,6,4,0,2,3.1,16:56:00,8:23:00,8
12/2/2021,6,3,15,5,6,4,0.8,78,9,1012,68.375,6,3,1,0.3,1,6.8,16:56:00,8:24:00,5
12/3/2021,4,2,22,2,4,3,0.5,79,9,1016,67,4,3,-2,0,2,6.8,16:55:00,8:25:00,2
12/4/2021,11,6,23,9,10,7,1.9,91,7.75,1007,92.5,11,10,5,0,2,3.1,16:55:00,8:26:00,11
12/5/2021,6,4,15,4,6,6,0.8,90,7.875,1009,79.875,6,3,2,0,2,5,16:55:00,8:27:00,5
12/6/2021,6,5,18,5,6,5,1.1,84,8.875,1013,79.125,6,4,2,0,2,5,16:54:00,8:29:00,6
12/7/2021,6,3,19,4,6,6,0.8,84,8.875,1016,48.625,6,3,1,0,1,8.2,16:54:00,8:30:00,5
12/8/2021,7,4,17,4,6,5,0.6,95,9.875,999,59,7,3,0,0,2,8.2,16:54:00,8:31:00,4
12/9/2021,7,3,18,3,5,6,0.1,78,9.875,1005,59.875,7,2,-1,0,2,5,16:54:00,8:32:00,3
12/10/2021,8,5,24,7,8,7,1.7,81,7.875,1007,75.5,8,4,2,0,2,5,16:54:00,8:33:00,5
12/11/2021,8,4,12,4,6,7,0,81,10,1024,52.75,8,4,1,0,3,5,16:54:00,8:34:00,4
12/12/2021,12,6,13,6,9,10,0.3,96,8,1026,71,12,8,4,0,2,6.8,16:54:00,8:35:00,6
12/13/2021,13,5,7,6,9,10,0,95,7,1027,15.25,13,8,4,0,2,8.2,16:54:00,8:36:00,6
12/14/2021,11,5,4,6,9,10,0,89,9,1029,13,11,7,5,0,2,8.2,16:54:00,8:36:00,6
12/15/2021,12,7,6,8,11,10,0,96,8,1033,56,12,7,8,0,3,6.8,16:54:00,8:37:00,7
12/16/2021,11,5,10,6,8,10,0,97,8,1036,19.875,11,8,4,0,3,6.8,16:54:00,8:38:00,6
12/17/2021,11,5,15,5,9,8,0,91,10,1037,3.25,11,6,3,0,3,8.2,16:55:00,8:39:00,5
12/18/2021,11,5,15,5,9,9,0,90,10,1036,8.75,11,6,2,0,3,8.2,16:55:00,8:39:00,5
12/19/2021,8,4,12,5,6,7,0,96,8,1035,37.75,8,5,2,0,3,6.8,16:55:00,8:40:00,5
12/20/2021,7,3,17,5,5,7,0,87,10,1028,41.625,7,4,1,0,3,4.9,16:56:00,8:41:00,6
12/21/2021,7,0,12,1,5,5,0,67,10,1026,0,7,0,-3,0,2,8.2,16:56:00,8:41:00,1
12/22/2021,6,-1,9,-1,5,3,0,67,10,1025,27.125,6,0,-3,0,2,6.8,16:57:00,8:42:00,0
12/23/2021,8,1,12,1,6,7,0,81,9,1019,25.5,8,6,-2,0,2,8.2,16:57:00,8:42:00,1
12/24/2021,9,7,11,7,9,9,0.8,97,4.75,1013,95.375,9,8,5,0,2,3.1,16:58:00,8:43:00,7
12/25/2021,10,8,9,8,9,9,2.4,98,3.875,1005,81.5,10,8,7,0,2,4.9,16:59:00,8:43:00,8
12/26/2021,10,9,16,9,10,10,0.6,96,7,1004,94,10,8,7,0,2,3.1,16:59:00,8:43:00,9
12/27/2021,11,8,17,8,8,11,1.1,92,8.875,1004,97.625,11,9,5,0,2,3.2,17:00:00,8:43:00,8
12/28/2021,12,10,26,11,11,11,0.5,84,10,1005,92.5,12,9,8,0,3,3.2,17:01:00,8:44:00,11
12/29/2021,15,9,23,12,14,15,0.3,94,9,1013,99.625,15,14,10,0,3,3.2,17:02:00,8:44:00,10
12/30/2021,14,13,14,13,13,13,0.1,91,10,1024,84.375,14,13,12,0,3,3.2,17:03:00,8:44:00,14
12/31/2021,16,9,12,10,12,13,0,90,10,1026,3.5,16,11,8,0,4,8.6,17:04:00,8:44:00,10
1/1/2022,15,9,12,10,13,12,0,94,8,1025,14.375,15,10,8,0,3,8.6,17:05:00,8:44:00,10
1/2/2022,14,10,22,11,13,13,0.2,83,10,1023,72,14,10,9,0,4,5.1,17:06:00,8:44:00,11
1/3/2022,12,10,18,11,12,11,2.8,87,8.75,1020,89,12,10,8,0,3,5.1,17:07:00,8:44:00,12
1/4/2022,15,3,32,12,15,4,8.9,85,6.5,1014,97.5,15,10,4,1,3,3.2,17:08:00,8:44:00,11
1/5/2022,6,3,18,3,5,5,0.5,68,10,1023,72,6,3,-1,0,1,5.1,17:09:00,8:43:00,4
1/6/2022,7,3,11,4,7,5,0,76,10,1025,52,7,1,3,0,2,8.7,17:10:00,8:43:00,5
1/7/2022,8,3,21,5,6,7,0.4,87,9,1023,78.375,8,3,1,0,2,3.3,17:11:00,8:43:00,3
1/8/2022,10,3,29,4,7,10,3.1,92,7.75,1019,94,10,7,1,0,2,3.3,17:12:00,8:42:00,3
1/9/2022,7,4,19,4,6,7,0.6,78,10,1016,53.25,7,3,0,0,2,6.9,17:14:00,8:42:00,5
1/10/2022,8,4,7,4,7,7,0.2,92,9.875,1025,80.875,8,4,2,0,2,6.9,17:15:00,8:42:00,5
1/11/2022,6,1,5,1,5,5,0,83,10,1037,24.25,6,0,0,0,2,8.7,17:16:00,8:41:00,2
1/12/2022,5,2,9,3,4,5,0,75,10,1040,52.625,5,1,2,0,2,3.3,17:18:00,8:41:00,2
1/13/2022,9,1,12,1,6,7,0,87,10,1040,1.75,9,3,-2,0,2,8.7,17:19:00,8:40:00,1
1/14/2022,11,2,6,2,9,9,0,78,10,1038,0.75,11,4,0,0,3,8.7,17:20:00,8:39:00,3
1/15/2022,8,3,5,3,6,8,0,86,10,1032,27.75,8,3,1,0,3,5.1,17:22:00,8:39:00,4
1/16/2022,7,2,10,2,6,6,0,94,10,1033,47.625,7,3,-1,0,2,5.1,17:23:00,8:38:00,2
1/17/2022,11,5,8,6,9,10,0,97,5.75,1039,44.375,11,7,6,0,2,6.9,17:25:00,8:37:00,5
1/18/2022,11,2,12,3,8,9,0,90,10,1038,2.75,11,6,0,0,3,8.7,17:26:00,8:36:00,3
1/19/2022,7,1,10,1,5,6,0.2,91,9,1033,39.5,7,3,0,0,2,6.9,17:28:00,8:35:00,2
1/20/2022,6,2,17,3,5,4,0.1,88,10,1036,58.625,6,3,0,0,1,5.1,17:29:00,8:35:00,4
1/21/2022,6,1,15,2,4,5,0,90,10,1037,56.375,6,0,-2,0,1,5.1,17:31:00,8:34:00,2
1/22/2022,9,1,9,1,6,8,0,85,10,1038,6.75,9,6,-1,0,3,8.7,17:32:00,8:33:00,1
1/23/2022,7,2,12,3,6,6,0,86,9,1036,58,7,2,1,0,3,3.4,17:34:00,8:32:00,2
1/24/2022,10,1,7,1,7,8,0,91,10,1035,3.75,10,3,-1,0,3,8.7,17:35:00,8:30:00,2
1/25/2022,11,2,6,2,8,9,0,89,10,1037,0.875,11,5,0,0,3,8.7,17:37:00,8:29:00,2
1/26/2022,10,1,5,2,8,8,0,86,10,1035,1.5,10,3,0,0,3,8.7,17:38:00,8:28:00,2
1/27/2022,9,1,12,2,6,8,0,91,9,1033,38.125,9,7,-1,0,3,6.9,17:40:00,8:27:00,2
1/28/2022,10,5,7,5,8,9,0,96,7,1037,35.5,10,5,4,0,3,8.7,17:42:00,8:26:00,5
1/29/2022,12,4,16,5,10,11,0,90,10,1036,48.25,12,7,3,0,3,8.7,17:43:00,8:25:00,4
1/30/2022,10,4,9,5,7,7,0,85,10,1035,49.375,10,8,2,0,2,7,17:45:00,8:23:00,8
1/31/2022,9,4,28,7,8,7,0.1,70,10,1027,60.625,9,2,2,0,3,5.2,17:47:00,8:22:00,5
2/1/2022,9,3,18,3,6,9,0.2,96,10,1029,79.75,9,8,0,0,3,3.5,17:48:00,8:21:00,3
2/2/2022,11,8,19,9,10,10,0,85,10,1026,91.75,11,8,7,0,2,3.5,17:50:00,8:19:00,9
2/3/2022,9,6,14,6,8,8,0,86,10,1025,82.75,9,4,4,0,2,3.5,17:52:00,8:18:00,8
2/4/2022,10,6,19,8,10,9,0.1,81,10,1025,73.5,10,6,5,0,2,5.2,17:53:00,8:16:00,8
2/5/2022,9,4,15,4,8,9,0,83,10,1029,34.625,9,2,1,0,3,7,17:55:00,8:15:00,5
2/6/2022,11,7,32,7,10,11,0.8,79,9,1025,94.625,11,7,3,0,2,3.5,17:56:00,8:13:00,7
2/7/2022,10,4,13,4,9,10,0.4,71,10,1034,16.75,10,2,1,0,2,8.7,17:58:00,8:12:00,5
2/8/2022,9,4,9,4,7,9,0,78,10,1035,62.5,9,5,2,0,3,5,18:00:00,8:10:00,4
2/9/2022,14,4,6,5,11,12,0,88,10,1031,2,14,4,3,0,3,9.9,18:01:00,8:09:00,5
2/10/2022,11,4,15,5,9,8,0,86,10,1027,46.25,11,4,2,0,3,8.3,18:03:00,8:07:00,6
2/11/2022,9,3,13,3,6,9,0.2,81,9,1036,22.75,9,1,0,0,2,10,18:05:00,8:06:00,4
2/12/2022,8,2,11,2,5,7,0,75,10,1035,31.125,8,0,-1,0,2,10,18:06:00,8:04:00,2
2/13/2022,12,2,27,2,8,12,0.7,72,9,1021,51.625,12,7,-2,0,3,8.3,18:08:00,8:02:00,2
2/14/2022,11,7,17,9,9,10,0.9,84,9,1014,83.625,11,6,6,0,2,5,18:09:00,8:01:00,11
2/15/2022,10,4,19,4,8,9,0.1,85,10,1020,55.375,10,6,2,0,3,8.4,18:11:00,7:59:00,5
2/16/2022,14,9,23,10,13,13,2.6,92,5.875,1012,99.125,14,11,8,0,3,5.3,18:13:00,7:57:00,10
2/17/2022,13,8,27,10,12,12,0.2,69,10,1023,47.75,13,10,5,0,3,10,18:14:00,7:56:00,13
2/18/2022,13,7,32,12,13,11,0.7,91,9.25,1017,81.125,13,10,8,0,3,5.3,18:16:00,7:54:00,10
2/19/2022,10,4,23,4,8,8,0.2,69,10,1022,50.875,10,4,0,0,3,8.5,18:18:00,7:52:00,5
2/20/2022,12,8,24,8,10,12,0,84,10,1019,94.875,12,7,5,0,2,5.3,18:19:00,7:50:00,8
2/21/2022,11,4,32,5,8,9,1.1,87,9.875,1021,77.125,11,8,0,0,2,6.9,18:21:00,7:48:00,7
2/22/2022,10,6,18,6,8,10,0.1,86,10,1026,93.5,10,8,4,0,2,5.4,18:22:00,7:47:00,7
2/23/2022,12,5,9,5,10,10,0.1,93,10,1031,54.25,12,6,5,0,2,8.5,18:24:00,7:45:00,7
2/24/2022,12,5,24,8,12,7,0.8,81,9.875,1024,70.75,12,5,4,0,2,8.5,18:26:00,7:43:00,9
2/25/2022,9,3,21,3,8,9,0,75,10,1033,28,9,0,-1,0,3,8.5,18:27:00,7:41:00,3
2/26/2022,11,3,15,3,9,10,0,75,10,1035,0,11,0,0,0,3,10.9,18:29:00,7:39:00,4
2/27/2022,12,1,15,1,8,12,0,68,10,1028,1.625,12,2,-3,0,3,10.9,18:30:00,7:37:00,2
2/28/2022,12,2,9,2,9,12,0,59,10,1028,11.375,12,1,-1,0,3,11,18:32:00,7:35:00,3
3/1/2022,11,4,7,4,8,10,0,68,10,1027,61.125,11,0,3,0,3,7,19:34:00,8:33:00,4
3/2/2022,9,6,13,6,9,9,1.7,92,8.875,1024,96.125,9,7,5,0,2,5.5,19:36:00,8:31:00,7
3/3/2022,12,6,9,6,10,11,0,91,10,1018,73.625,12,7,5,0,3,5.5,19:37:00,8:29:00,7
3/4/2022,13,5,13,6,11,12,0,54,10,1018,23.125,13,7,3,0,2,11.1,19:39:00,8:27:00,8
3/5/2022,12,3,12,3,10,11,0,56,10,1021,0,12,0,2,0,3,11.2,19:40:00,8:25:00,4
3/6/2022,11,3,16,3,9,9,0.1,68,10,1023,16.5,11,3,0,0,2,11.2,19:42:00,8:23:00,6
3/7/2022,10,1,15,1,7,10,0,67,10,1023,2.5,10,0,-2,0,3,11.2,19:44:00,8:21:00,2
3/8/2022,13,1,14,1,9,13,0,61,10,1020,0.875,13,0,-2,0,3,11.3,19:45:00,8:19:00,2
3/9/2022,16,5,14,5,13,16,0,93,10,1024,11.625,16,5,4,0,4,11.3,19:47:00,8:16:00,6
3/10/2022,15,7,12,7,13,14,0,69,10,1023,32.875,15,4,5,0,4,11.3,19:48:00,8:14:00,9
3/11/2022,11,9,19,9,10,10,0.6,81,9,1016,86.875,11,9,6,0,2,5.7,19:50:00,8:12:00,9
3/12/2022,11,7,14,7,9,10,0,90,10,1017,79.25,11,6,5,0,2,5.7,19:51:00,8:10:00,8
